activityId,actors,category,subcategory,city
7617,,展览休闲,其他展览休闲,上海
7618,,展览休闲,其他展览休闲,上海
7619,,展览休闲,其他展览休闲,上海
7620,,展览休闲,其他展览休闲,上海
7621,,展览休闲,其他展览休闲,上海
7622,,展览休闲,其他展览休闲,上海
7623,,展览休闲,其他展览休闲,上海
7624,,展览休闲,展会,北京
7625,,展览休闲,展会,北京
7626,,展览休闲,展会,北京
7627,,展览休闲,展会,北京
7628,,展览休闲,展会,北京
7629,,展览休闲,展会,北京
7630,,展览休闲,展会,北京
7631,,展览休闲,展会,北京
7632,,展览休闲,展会,北京
7633,,展览休闲,展会,上海
7634,,展览休闲,展会,上海
7635,,展览休闲,展会,上海
7636,,展览休闲,展会,上海
7637,,展览休闲,展会,上海
7638,,展览休闲,展会,上海
7639,,展览休闲,展会,上海
7640,,展览休闲,展会,上海
7641,,展览休闲,展会,上海
7642,,音乐会,其他音乐会,上海
7643,,音乐会,其他音乐会,上海
7644,,音乐会,其他音乐会,上海
7645,,音乐会,其他音乐会,上海
7646,,音乐会,其他音乐会,上海
7647,,音乐会,其他音乐会,上海
7648,,音乐会,其他音乐会,上海
7649,,音乐会,其他音乐会,上海
7650,,音乐会,其他音乐会,上海
7651,,儿童亲子,其他儿童亲子,苏州
7652,,儿童亲子,其他儿童亲子,苏州
7653,,儿童亲子,其他儿童亲子,苏州
7654,,儿童亲子,其他儿童亲子,苏州
7655,,儿童亲子,其他儿童亲子,苏州
7656,,儿童亲子,其他儿童亲子,苏州
7657,,儿童亲子,其他儿童亲子,苏州
7658,,儿童亲子,其他儿童亲子,苏州
7659,,儿童亲子,其他儿童亲子,苏州
7660,,儿童亲子,其他儿童亲子,苏州
7661,,儿童亲子,其他儿童亲子,苏州
7662,,儿童亲子,其他儿童亲子,苏州
7663,,儿童亲子,其他儿童亲子,苏州
7664,,儿童亲子,其他儿童亲子,苏州
7665,,儿童亲子,其他儿童亲子,苏州
7666,,儿童亲子,其他儿童亲子,苏州
7667,,儿童亲子,其他儿童亲子,苏州
7668,,儿童亲子,其他儿童亲子,苏州
7669,,儿童亲子,其他儿童亲子,苏州
7670,,儿童亲子,其他儿童亲子,苏州
7671,,儿童亲子,其他儿童亲子,苏州
7672,,儿童亲子,其他儿童亲子,苏州
7673,,儿童亲子,其他儿童亲子,苏州
7674,,儿童亲子,其他儿童亲子,苏州
7675,,儿童亲子,其他儿童亲子,苏州
7676,,儿童亲子,其他儿童亲子,苏州
7677,,儿童亲子,其他儿童亲子,苏州
7678,,儿童亲子,其他儿童亲子,苏州
7679,,儿童亲子,其他儿童亲子,苏州
7680,,儿童亲子,其他儿童亲子,苏州
7681,,儿童亲子,其他儿童亲子,苏州
7682,,儿童亲子,其他儿童亲子,苏州
7683,,儿童亲子,其他儿童亲子,苏州
7684,,儿童亲子,其他儿童亲子,苏州
7685,,儿童亲子,其他儿童亲子,苏州
7686,,儿童亲子,其他儿童亲子,苏州
7687,,话剧歌剧,音乐剧,上海
7688,,话剧歌剧,音乐剧,上海
7689,,话剧歌剧,音乐剧,上海
7690,,话剧歌剧,音乐剧,上海
7691,,话剧歌剧,音乐剧,上海
7692,,话剧歌剧,音乐剧,上海
7693,,话剧歌剧,音乐剧,上海
7694,,话剧歌剧,音乐剧,上海
7695,,话剧歌剧,音乐剧,上海
7696,,话剧歌剧,话剧,西安
7697,,话剧歌剧,话剧,西安
7698,,话剧歌剧,话剧,西安
7699,,话剧歌剧,话剧,西安
7700,,话剧歌剧,话剧,西安
7701,,话剧歌剧,话剧,西安
7702,,话剧歌剧,话剧,西安
7703,,话剧歌剧,话剧,西安
7704,,话剧歌剧,话剧,西安
7705,,展览休闲,特色体验,北京
7706,,展览休闲,特色体验,北京
7707,,展览休闲,特色体验,北京
7708,,展览休闲,特色体验,北京
7709,,展览休闲,特色体验,北京
7710,,展览休闲,特色体验,北京
7711,,展览休闲,特色体验,北京
7712,,展览休闲,特色体验,北京
7713,,展览休闲,特色体验,北京
7714,,话剧歌剧,话剧,成都
7715,,话剧歌剧,话剧,成都
7716,,话剧歌剧,话剧,成都
7717,,话剧歌剧,话剧,成都
7718,,话剧歌剧,话剧,成都
7719,,话剧歌剧,话剧,成都
7720,,话剧歌剧,话剧,成都
7721,,话剧歌剧,话剧,成都
7722,,话剧歌剧,话剧,成都
7723,,儿童亲子,其他儿童亲子,天津
7724,,儿童亲子,其他儿童亲子,天津
7725,,儿童亲子,其他儿童亲子,天津
7726,,儿童亲子,其他儿童亲子,天津
7727,,儿童亲子,其他儿童亲子,天津
7728,,儿童亲子,其他儿童亲子,天津
7729,,儿童亲子,其他儿童亲子,天津
7730,,儿童亲子,其他儿童亲子,天津
7731,,儿童亲子,其他儿童亲子,天津
7732,,话剧歌剧,音乐剧,北京
7733,,话剧歌剧,音乐剧,北京
7734,,话剧歌剧,音乐剧,北京
7735,,话剧歌剧,音乐剧,北京
7736,,话剧歌剧,音乐剧,北京
7737,,话剧歌剧,音乐剧,北京
7738,,话剧歌剧,音乐剧,北京
7739,,话剧歌剧,音乐剧,北京
7740,,话剧歌剧,音乐剧,北京
7741,,话剧歌剧,话剧,广州
7742,,话剧歌剧,话剧,广州
7743,,话剧歌剧,话剧,广州
7744,,话剧歌剧,话剧,广州
7745,,话剧歌剧,话剧,广州
7746,,话剧歌剧,话剧,广州
7747,,话剧歌剧,话剧,广州
7748,,话剧歌剧,话剧,广州
7749,,话剧歌剧,话剧,广州
7750,,音乐会,其他音乐会,南京
7751,,音乐会,其他音乐会,南京
7752,,音乐会,其他音乐会,南京
7753,,音乐会,其他音乐会,南京
7754,,音乐会,其他音乐会,南京
7755,,音乐会,其他音乐会,南京
7756,,音乐会,其他音乐会,南京
7757,,音乐会,其他音乐会,南京
7758,,音乐会,其他音乐会,南京
7759,,曲苑杂坛,戏曲,太原
7760,,曲苑杂坛,戏曲,太原
7761,,曲苑杂坛,戏曲,太原
7762,,曲苑杂坛,戏曲,太原
7763,,曲苑杂坛,戏曲,太原
7764,,曲苑杂坛,戏曲,太原
7765,,曲苑杂坛,戏曲,太原
7766,,曲苑杂坛,戏曲,太原
7767,,曲苑杂坛,戏曲,太原
7768,,话剧歌剧,音乐剧,上海
7769,,话剧歌剧,音乐剧,上海
7770,,话剧歌剧,音乐剧,上海
7771,,话剧歌剧,音乐剧,上海
7772,,话剧歌剧,音乐剧,上海
7773,,话剧歌剧,音乐剧,上海
7774,,话剧歌剧,音乐剧,上海
7775,,话剧歌剧,音乐剧,上海
7776,,话剧歌剧,音乐剧,上海
7777,,曲苑杂坛,其他曲苑杂坛,苏州
7778,,曲苑杂坛,其他曲苑杂坛,苏州
7779,,曲苑杂坛,其他曲苑杂坛,苏州
7780,,曲苑杂坛,其他曲苑杂坛,苏州
7781,,曲苑杂坛,其他曲苑杂坛,苏州
7782,,曲苑杂坛,其他曲苑杂坛,苏州
7783,,曲苑杂坛,其他曲苑杂坛,苏州
7784,,曲苑杂坛,其他曲苑杂坛,苏州
7785,,曲苑杂坛,其他曲苑杂坛,苏州
7786,,展览休闲,其他展览休闲,成都
7787,,展览休闲,其他展览休闲,成都
7788,,展览休闲,其他展览休闲,成都
7789,,展览休闲,其他展览休闲,成都
7790,,展览休闲,其他展览休闲,成都
7791,,展览休闲,其他展览休闲,成都
7792,,展览休闲,其他展览休闲,成都
7793,,展览休闲,其他展览休闲,成都
7794,,展览休闲,其他展览休闲,成都
7795,,展览休闲,展会,北京
7796,,展览休闲,展会,北京
7797,,展览休闲,展会,北京
7798,,展览休闲,展会,北京
7799,,展览休闲,展会,北京
7800,,展览休闲,展会,北京
7801,,展览休闲,展会,北京
7802,,展览休闲,展会,北京
7803,,展览休闲,展会,北京
7804,,演唱会,其他演唱会,杭州
7805,,演唱会,其他演唱会,杭州
7806,,演唱会,其他演唱会,杭州
7807,,演唱会,其他演唱会,杭州
7808,,演唱会,其他演唱会,杭州
7809,,演唱会,其他演唱会,杭州
7810,,演唱会,其他演唱会,杭州
7811,,演唱会,其他演唱会,杭州
7812,,演唱会,其他演唱会,杭州
7813,,儿童亲子,其他儿童亲子,合肥
7814,,儿童亲子,其他儿童亲子,合肥
7815,,儿童亲子,其他儿童亲子,合肥
7816,,儿童亲子,其他儿童亲子,合肥
7817,,儿童亲子,其他儿童亲子,合肥
7818,,儿童亲子,其他儿童亲子,合肥
7819,,儿童亲子,其他儿童亲子,合肥
7820,,儿童亲子,其他儿童亲子,合肥
7821,,儿童亲子,其他儿童亲子,合肥
7822,,话剧歌剧,音乐剧,南宁
7823,,话剧歌剧,音乐剧,南宁
7824,,话剧歌剧,音乐剧,南宁
7825,,话剧歌剧,音乐剧,南宁
7826,,话剧歌剧,音乐剧,南宁
7827,,话剧歌剧,音乐剧,南宁
7828,,话剧歌剧,音乐剧,南宁
7829,,话剧歌剧,音乐剧,南宁
7830,,话剧歌剧,音乐剧,南宁
7831,,曲苑杂坛,戏曲,广州
7832,,曲苑杂坛,戏曲,广州
7833,,曲苑杂坛,戏曲,广州
7834,,曲苑杂坛,戏曲,广州
7835,,曲苑杂坛,戏曲,广州
7836,,曲苑杂坛,戏曲,广州
7837,,曲苑杂坛,戏曲,广州
7838,,曲苑杂坛,戏曲,广州
7839,,曲苑杂坛,戏曲,广州
7840,,曲苑杂坛,其他曲苑杂坛,常州
7841,,曲苑杂坛,其他曲苑杂坛,常州
7842,,曲苑杂坛,其他曲苑杂坛,常州
7843,,曲苑杂坛,其他曲苑杂坛,常州
7844,,曲苑杂坛,其他曲苑杂坛,常州
7845,,曲苑杂坛,其他曲苑杂坛,常州
7846,,曲苑杂坛,其他曲苑杂坛,常州
7847,,曲苑杂坛,其他曲苑杂坛,常州
7848,,曲苑杂坛,其他曲苑杂坛,常州
7849,,儿童亲子,其他儿童亲子,嘉兴
7850,,儿童亲子,其他儿童亲子,嘉兴
7851,,儿童亲子,其他儿童亲子,嘉兴
7852,,儿童亲子,其他儿童亲子,嘉兴
7853,,儿童亲子,其他儿童亲子,嘉兴
7854,,儿童亲子,其他儿童亲子,嘉兴
7855,,儿童亲子,其他儿童亲子,嘉兴
7856,,儿童亲子,其他儿童亲子,嘉兴
7857,,儿童亲子,其他儿童亲子,嘉兴
7858,,演唱会,其他演唱会,上海
7859,,演唱会,其他演唱会,上海
7860,,演唱会,其他演唱会,上海
7861,,演唱会,其他演唱会,上海
7862,,演唱会,其他演唱会,上海
7863,,演唱会,其他演唱会,上海
7864,,演唱会,其他演唱会,上海
7865,,演唱会,其他演唱会,上海
7866,,演唱会,其他演唱会,上海
7867,,展览休闲,展会,重庆
7868,,展览休闲,展会,重庆
7869,,展览休闲,展会,重庆
7870,,展览休闲,展会,重庆
7871,,展览休闲,展会,重庆
7872,,展览休闲,展会,重庆
7873,,展览休闲,展会,重庆
7874,,展览休闲,展会,重庆
7875,,展览休闲,展会,重庆
7876,,儿童亲子,其他儿童亲子,南京
7877,,儿童亲子,其他儿童亲子,南京
7878,,儿童亲子,其他儿童亲子,南京
7879,,儿童亲子,其他儿童亲子,南京
7880,,儿童亲子,其他儿童亲子,南京
7881,,儿童亲子,其他儿童亲子,南京
7882,,儿童亲子,其他儿童亲子,南京
7883,,儿童亲子,其他儿童亲子,南京
7884,,儿童亲子,其他儿童亲子,南京
7885,,儿童亲子,其他儿童亲子,南京
7886,,儿童亲子,其他儿童亲子,南京
7887,,儿童亲子,其他儿童亲子,南京
7888,,儿童亲子,其他儿童亲子,南京
7889,,儿童亲子,其他儿童亲子,南京
7890,,儿童亲子,其他儿童亲子,南京
7891,,儿童亲子,其他儿童亲子,南京
7892,,儿童亲子,其他儿童亲子,南京
7893,,儿童亲子,其他儿童亲子,南京
7894,,曲苑杂坛,其他曲苑杂坛,上海
7895,,曲苑杂坛,其他曲苑杂坛,上海
7896,,曲苑杂坛,其他曲苑杂坛,上海
7897,,曲苑杂坛,其他曲苑杂坛,上海
7898,,曲苑杂坛,其他曲苑杂坛,上海
7899,,曲苑杂坛,其他曲苑杂坛,上海
7900,,曲苑杂坛,其他曲苑杂坛,上海
7901,,曲苑杂坛,其他曲苑杂坛,上海
7902,,曲苑杂坛,其他曲苑杂坛,上海
7903,,曲苑杂坛,其他曲苑杂坛,上海
7904,,曲苑杂坛,其他曲苑杂坛,上海
